order_id,order_date,product,category,region,quantity,price,revenue,year,month,month_name,month_year,profit,order_size
110682,2023-04-25,Keyboard,Accessories,West,2,20,40,2023,4,April,2023-04,12.0,Small
110683,2023-08-06,Tablet,Electronics,East,4,470,1880,2023,8,August,2023-08,564.0,Large
110684,2024-10-10,Monitor,Electronics,North,1,217,217,2024,10,October,2024-10,65.1,Small
110685,2023-04-16,Phone,Electronics,North,4,765,3060,2023,4,April,2023-04,918.0,Large
110686,2024-11-21,Monitor,Electronics,East,1,204,204,2024,11,November,2024-11,61.199999999999996,Small
110687,2024-06-11,Keyboard,Accessories,West,1,99,99,2024,6,June,2024-06,29.7,Small
110688,2024-04-16,Phone,Electronics,North,5,758,3790,2024,4,April,2024-04,1137.0,Large
110689,2024-01-22,Phone,Electronics,Central,4,832,3328,2024,1,January,2024-01,998.4,Large
110690,2023-08-14,Monitor,Electronics,Central,1,215,215,2023,8,August,2023-08,64.5,Small
110691,2024-04-25,Tablet,Electronics,Central,1,482,482,2024,4,April,2024-04,144.6,Medium
110692,2024-02-12,Tablet,Electronics,West,3,495,1485,2024,2,February,2024-02,445.5,Large
110693,2024-04-01,Tablet,Electronics,West,4,541,2164,2024,4,April,2024-04,649.1999999999999,Large
110694,2024-10-14,Keyboard,Accessories,South,3,25,75,2024,10,October,2024-10,22.5,Small
110695,2024-12-11,Keyboard,Accessories,South,1,72,72,2024,12,December,2024-12,21.599999999999998,Small
110696,2024-09-15,Phone,Electronics,Central,3,811,2433,2024,9,September,2024-09,729.9,Large
110697,2024-09-30,Laptop,Electronics,East,2,942,1884,2024,9,September,2024-09,565.1999999999999,Large
110698,2023-01-21,Laptop,Electronics,East,4,912,3648,2023,1,January,2023-01,1094.3999999999999,Large
110699,2024-10-20,Mouse,Accessories,Central,4,72,288,2024,10,October,2024-10,86.39999999999999,Small
110700,2024-08-23,Laptop,Electronics,South,2,941,1882,2024,8,August,2024-08,564.6,Large
110701,2023-07-22,Headphones,Accessories,West,2,73,146,2023,7,July,2023-07,43.8,Small
110702,2024-02-21,Smartwatch,Wearables,East,3,309,927,2024,2,February,2024-02,278.09999999999997,Medium
110703,2024-02-20,Headphones,Accessories,West,2,71,142,2024,2,February,2024-02,42.6,Small
110704,2024-03-23,Monitor,Electronics,Central,1,289,289,2024,3,March,2024-03,86.7,Small
110705,2024-05-26,Phone,Electronics,West,2,827,1654,2024,5,May,2024-05,496.2,Large
110706,2023-03-26,Headphones,Accessories,East,3,83,249,2023,3,March,2023-03,74.7,Small
110707,2023-06-16,Laptop,Electronics,South,5,925,4625,2023,6,June,2023-06,1387.5,Large
110708,2024-01-19,Phone,Electronics,East,4,842,3368,2024,1,January,2024-01,1010.4,Large
110709,2024-04-12,Smartwatch,Wearables,North,2,275,550,2024,4,April,2024-04,165.0,Medium
110710,2023-03-13,Mouse,Accessories,West,5,18,90,2023,3,March,2023-03,27.0,Small
110711,2024-06-04,Keyboard,Accessories,West,2,115,230,2024,6,June,2024-06,69.0,Small
110712,2024-04-17,Mouse,Accessories,West,1,25,25,2024,4,April,2024-04,7.5,Small
110713,2023-09-15,Smartwatch,Wearables,Central,4,301,1204,2023,9,September,2023-09,361.2,Large
110714,2023-10-02,Laptop,Electronics,Central,4,939,3756,2023,10,October,2023-10,1126.8,Large
110715,2023-01-20,Smartwatch,Wearables,East,5,257,1285,2023,1,January,2023-01,385.5,Large
110716,2024-05-04,Laptop,Electronics,South,2,899,1798,2024,5,May,2024-05,539.4,Large
110717,2024-05-04,Smartwatch,Wearables,North,1,263,263,2024,5,May,2024-05,78.89999999999999,Small
110718,2023-11-22,Laptop,Electronics,South,1,901,901,2023,11,November,2023-11,270.3,Medium
110719,2024-06-12,Monitor,Electronics,South,3,212,636,2024,6,June,2024-06,190.79999999999998,Medium
110720,2023-03-30,Headphones,Accessories,North,3,131,393,2023,3,March,2023-03,117.89999999999999,Medium
110721,2024-04-30,Smartwatch,Wearables,Central,1,345,345,2024,4,April,2024-04,103.5,Medium
110722,2024-12-08,Laptop,Electronics,West,1,949,949,2024,12,December,2024-12,284.7,Medium
110723,2023-12-16,Smartwatch,Wearables,Central,5,317,1585,2023,12,December,2023-12,475.5,Large
110724,2023-03-25,Keyboard,Accessories,West,3,30,90,2023,3,March,2023-03,27.0,Small
110725,2024-01-22,Headphones,Accessories,West,2,81,162,2024,1,January,2024-01,48.6,Small
110726,2023-03-28,Headphones,Accessories,Central,2,134,268,2023,3,March,2023-03,80.39999999999999,Small
110727,2023-11-03,Monitor,Electronics,South,3,263,789,2023,11,November,2023-11,236.7,Medium
110728,2023-06-03,Mouse,Accessories,West,2,37,74,2023,6,June,2023-06,22.2,Small
110729,2024-03-15,Phone,Electronics,Central,5,758,3790,2024,3,March,2024-03,1137.0,Large
110730,2023-09-21,Headphones,Accessories,South,2,106,212,2023,9,September,2023-09,63.599999999999994,Small
110731,2024-02-25,Headphones,Accessories,North,5,95,475,2024,2,February,2024-02,142.5,Medium
110732,2024-05-07,Laptop,Electronics,West,2,936,1872,2024,5,May,2024-05,561.6,Large
110733,2024-09-24,Keyboard,Accessories,South,4,20,80,2024,9,September,2024-09,24.0,Small
110734,2024-02-15,Laptop,Electronics,West,2,917,1834,2024,2,February,2024-02,550.1999999999999,Large
110735,2023-06-22,Keyboard,Accessories,South,2,33,66,2023,6,June,2023-06,19.8,Small
110736,2023-01-04,Headphones,Accessories,North,3,144,432,2023,1,January,2023-01,129.6,Medium
110737,2024-10-01,Keyboard,Accessories,West,2,65,130,2024,10,October,2024-10,39.0,Small
110738,2024-04-16,Laptop,Electronics,Central,5,881,4405,2024,4,April,2024-04,1321.5,Large
110739,2023-04-20,Laptop,Electronics,South,5,888,4440,2023,4,April,2023-04,1332.0,Large
110740,2023-02-06,Mouse,Accessories,North,5,74,370,2023,2,February,2023-02,111.0,Medium
110741,2024-08-05,Smartwatch,Wearables,West,5,252,1260,2024,8,August,2024-08,378.0,Large
110742,2023-01-31,Monitor,Electronics,North,4,236,944,2023,1,January,2023-01,283.2,Medium
110743,2024-01-16,Mouse,Accessories,North,1,84,84,2024,1,January,2024-01,25.2,Small
110744,2023-09-25,Headphones,Accessories,West,3,93,279,2023,9,September,2023-09,83.7,Small
110745,2023-01-11,Keyboard,Accessories,West,3,36,108,2023,1,January,2023-01,32.4,Small
110746,2023-12-10,Laptop,Electronics,South,1,882,882,2023,12,December,2023-12,264.59999999999997,Medium
110747,2024-06-27,Laptop,Electronics,Central,5,943,4715,2024,6,June,2024-06,1414.5,Large
110748,2024-07-22,Smartwatch,Wearables,North,1,324,324,2024,7,July,2024-07,97.2,Medium
110749,2023-06-15,Laptop,Electronics,West,5,915,4575,2023,6,June,2023-06,1372.5,Large
110750,2024-11-30,Smartwatch,Wearables,North,3,280,840,2024,11,November,2024-11,252.0,Medium
110751,2023-12-08,Phone,Electronics,South,5,753,3765,2023,12,December,2023-12,1129.5,Large
110752,2024-04-26,Laptop,Electronics,South,4,856,3424,2024,4,April,2024-04,1027.2,Large
110753,2023-01-19,Phone,Electronics,South,5,824,4120,2023,1,January,2023-01,1236.0,Large
110754,2024-09-19,Headphones,Accessories,Central,4,160,640,2024,9,September,2024-09,192.0,Medium
110755,2023-07-03,Monitor,Electronics,East,4,261,1044,2023,7,July,2023-07,313.2,Large
110756,2024-06-28,Smartwatch,Wearables,East,1,340,340,2024,6,June,2024-06,102.0,Medium
110757,2023-01-10,Mouse,Accessories,East,1,17,17,2023,1,January,2023-01,5.1,Small
110758,2024-08-14,Phone,Electronics,Central,2,797,1594,2024,8,August,2024-08,478.2,Large
110760,2023-11-16,Smartwatch,Wearables,North,5,314,1570,2023,11,November,2023-11,471.0,Large
110761,2024-12-02,Phone,Electronics,North,2,844,1688,2024,12,December,2024-12,506.4,Large
110762,2024-08-02,Laptop,Electronics,South,4,922,3688,2024,8,August,2024-08,1106.3999999999999,Large
110763,2024-04-19,Laptop,Electronics,Central,1,908,908,2024,4,April,2024-04,272.4,Medium
110764,2024-09-28,Keyboard,Accessories,East,2,103,206,2024,9,September,2024-09,61.8,Small
110765,2024-03-02,Laptop,Electronics,East,1,908,908,2024,3,March,2024-03,272.4,Medium
110766,2023-02-28,Mouse,Accessories,North,5,4,20,2023,2,February,2023-02,6.0,Small
110767,2024-03-11,Keyboard,Accessories,South,3,86,258,2024,3,March,2024-03,77.39999999999999,Small
110768,2023-04-07,Tablet,Electronics,South,2,490,980,2023,4,April,2023-04,294.0,Medium
110769,2024-05-10,Keyboard,Accessories,West,1,55,55,2024,5,May,2024-05,16.5,Small
110770,2024-10-22,Laptop,Electronics,Central,2,865,1730,2024,10,October,2024-10,519.0,Large
110771,2023-10-05,Tablet,Electronics,East,3,515,1545,2023,10,October,2023-10,463.5,Large
110772,2023-09-22,Tablet,Electronics,East,1,511,511,2023,9,September,2023-09,153.29999999999998,Medium
110773,2023-01-09,Keyboard,Accessories,North,2,97,194,2023,1,January,2023-01,58.199999999999996,Small
110774,2024-04-01,Monitor,Electronics,North,5,246,1230,2024,4,April,2024-04,369.0,Large
110775,2023-09-30,Laptop,Electronics,Central,1,881,881,2023,9,September,2023-09,264.3,Medium
110776,2023-01-08,Monitor,Electronics,North,5,297,1485,2023,1,January,2023-01,445.5,Large
110777,2023-07-27,Laptop,Electronics,North,2,935,1870,2023,7,July,2023-07,561.0,Large
110778,2024-09-28,Phone,Electronics,East,1,827,827,2024,9,September,2024-09,248.1,Medium
110779,2023-05-03,Monitor,Electronics,Central,1,283,283,2023,5,May,2023-05,84.89999999999999,Small
110780,2023-02-02,Smartwatch,Wearables,East,1,331,331,2023,2,February,2023-02,99.3,Medium
110781,2024-05-27,Tablet,Electronics,East,5,474,2370,2024,5,May,2024-05,711.0,Large
110782,2023-07-23,Laptop,Electronics,North,3,906,2718,2023,7,July,2023-07,815.4,Large
110783,2024-06-01,Smartwatch,Wearables,East,5,347,1735,2024,6,June,2024-06,520.5,Large
110784,2024-05-31,Smartwatch,Wearables,Central,3,272,816,2024,5,May,2024-05,244.79999999999998,Medium
110785,2024-03-18,Mouse,Accessories,North,5,59,295,2024,3,March,2024-03,88.5,Small
110786,2024-08-14,Phone,Electronics,Central,1,765,765,2024,8,August,2024-08,229.5,Medium
110787,2024-11-19,Phone,Electronics,South,4,780,3120,2024,11,November,2024-11,936.0,Large
110788,2023-12-05,Phone,Electronics,Central,5,794,3970,2023,12,December,2023-12,1191.0,Large
110789,2024-03-13,Smartwatch,Wearables,Central,1,332,332,2024,3,March,2024-03,99.6,Medium
110790,2024-03-20,Laptop,Electronics,West,3,891,2673,2024,3,March,2024-03,801.9,Large
110791,2023-05-16,Mouse,Accessories,Central,5,21,105,2023,5,May,2023-05,31.5,Small
110792,2024-01-22,Headphones,Accessories,East,3,106,318,2024,1,January,2024-01,95.39999999999999,Medium
110793,2023-01-25,Phone,Electronics,East,5,795,3975,2023,1,January,2023-01,1192.5,Large
110794,2024-05-20,Headphones,Accessories,North,1,112,112,2024,5,May,2024-05,33.6,Small
110795,2023-11-21,Laptop,Electronics,South,1,934,934,2023,11,November,2023-11,280.2,Medium
110796,2024-11-25,Smartwatch,Wearables,North,3,318,954,2024,11,November,2024-11,286.2,Medium
110797,2024-11-10,Phone,Electronics,Central,3,778,2334,2024,11,November,2024-11,700.1999999999999,Large
110798,2023-12-04,Mouse,Accessories,Central,5,46,230,2023,12,December,2023-12,69.0,Small
110799,2024-11-20,Mouse,Accessories,East,2,16,32,2024,11,November,2024-11,9.6,Small
110800,2023-04-05,Phone,Electronics,Central,5,768,3840,2023,4,April,2023-04,1152.0,Large
110801,2024-06-28,Tablet,Electronics,Central,2,515,1030,2024,6,June,2024-06,309.0,Large
110802,2024-09-14,Keyboard,Accessories,East,4,108,432,2024,9,September,2024-09,129.6,Medium
110803,2023-05-26,Keyboard,Accessories,South,1,37,37,2023,5,May,2023-05,11.1,Small
110804,2023-08-19,Phone,Electronics,Central,3,792,2376,2023,8,August,2023-08,712.8,Large
110805,2024-05-09,Smartwatch,Wearables,West,3,316,948,2024,5,May,2024-05,284.4,Medium
110806,2023-02-07,Tablet,Electronics,South,3,479,1437,2023,2,February,2023-02,431.09999999999997,Large
110807,2024-02-29,Monitor,Electronics,South,4,255,1020,2024,2,February,2024-02,306.0,Large
110808,2024-10-08,Keyboard,Accessories,East,4,90,360,2024,10,October,2024-10,108.0,Medium
110809,2024-03-12,Laptop,Electronics,North,2,851,1702,2024,3,March,2024-03,510.59999999999997,Large
110810,2024-01-03,Keyboard,Accessories,Central,3,42,126,2024,1,January,2024-01,37.8,Small
110811,2023-12-11,Keyboard,Accessories,Central,2,116,232,2023,12,December,2023-12,69.6,Small
110812,2023-06-09,Tablet,Electronics,North,4,483,1932,2023,6,June,2023-06,579.6,Large
110813,2024-07-03,Laptop,Electronics,Central,4,882,3528,2024,7,July,2024-07,1058.3999999999999,Large
110814,2024-10-23,Laptop,Electronics,West,1,904,904,2024,10,October,2024-10,271.2,Medium
110815,2024-06-24,Tablet,Electronics,North,3,541,1623,2024,6,June,2024-06,486.9,Large
110816,2023-05-24,Monitor,Electronics,East,1,277,277,2023,5,May,2023-05,83.1,Small
110817,2024-08-10,Mouse,Accessories,North,4,44,176,2024,8,August,2024-08,52.8,Small
110818,2024-10-18,Keyboard,Accessories,South,2,100,200,2024,10,October,2024-10,60.0,Small
110819,2024-07-29,Smartwatch,Wearables,East,5,324,1620,2024,7,July,2024-07,486.0,Large
110820,2023-12-11,Phone,Electronics,South,4,793,3172,2023,12,December,2023-12,951.5999999999999,Large
110821,2023-09-26,Phone,Electronics,East,1,845,845,2023,9,September,2023-09,253.5,Medium
110822,2024-11-26,Headphones,Accessories,North,3,108,324,2024,11,November,2024-11,97.2,Medium
110823,2023-09-25,Mouse,Accessories,South,1,8,8,2023,9,September,2023-09,2.4,Small
110824,2023-06-18,Laptop,Electronics,East,1,852,852,2023,6,June,2023-06,255.6,Medium
110825,2023-02-02,Phone,Electronics,Central,4,767,3068,2023,2,February,2023-02,920.4,Large
110826,2024-01-12,Tablet,Electronics,South,5,526,2630,2024,1,January,2024-01,789.0,Large
110827,2023-08-02,Keyboard,Accessories,West,1,88,88,2023,8,August,2023-08,26.4,Small
110828,2024-07-15,Monitor,Electronics,East,3,275,825,2024,7,July,2024-07,247.5,Medium
110829,2024-03-15,Tablet,Electronics,Central,2,498,996,2024,3,March,2024-03,298.8,Medium
110830,2024-05-06,Smartwatch,Wearables,Central,2,272,544,2024,5,May,2024-05,163.2,Medium
110831,2024-01-28,Headphones,Accessories,North,2,152,304,2024,1,January,2024-01,91.2,Medium
110832,2024-05-03,Mouse,Accessories,North,1,71,71,2024,5,May,2024-05,21.3,Small
110833,2024-12-22,Keyboard,Accessories,South,4,39,156,2024,12,December,2024-12,46.8,Small
110834,2023-01-29,Smartwatch,Wearables,South,1,263,263,2023,1,January,2023-01,78.89999999999999,Small
110835,2023-02-08,Laptop,Electronics,West,2,888,1776,2023,2,February,2023-02,532.8,Large
110836,2024-09-03,Mouse,Accessories,Central,2,19,38,2024,9,September,2024-09,11.4,Small
110837,2023-06-22,Tablet,Electronics,East,4,513,2052,2023,6,June,2023-06,615.6,Large
110838,2023-01-17,Tablet,Electronics,West,1,511,511,2023,1,January,2023-01,153.29999999999998,Medium
110839,2023-02-25,Headphones,Accessories,West,1,92,92,2023,2,February,2023-02,27.599999999999998,Small
110840,2023-08-14,Smartwatch,Wearables,West,1,265,265,2023,8,August,2023-08,79.5,Small
110841,2024-07-11,Laptop,Electronics,East,5,910,4550,2024,7,July,2024-07,1365.0,Large
110842,2023-03-08,Headphones,Accessories,West,3,134,402,2023,3,March,2023-03,120.6,Medium
110843,2023-07-16,Keyboard,Accessories,North,4,96,384,2023,7,July,2023-07,115.19999999999999,Medium
110844,2024-10-15,Mouse,Accessories,North,4,20,80,2024,10,October,2024-10,24.0,Small
110845,2023-01-23,Monitor,Electronics,North,3,268,804,2023,1,January,2023-01,241.2,Medium
110846,2024-08-28,Tablet,Electronics,West,1,498,498,2024,8,August,2024-08,149.4,Medium
110847,2023-08-25,Keyboard,Accessories,West,4,62,248,2023,8,August,2023-08,74.39999999999999,Small
110848,2024-07-19,Phone,Electronics,Central,5,824,4120,2024,7,July,2024-07,1236.0,Large
110849,2023-05-18,Keyboard,Accessories,South,1,98,98,2023,5,May,2023-05,29.4,Small
110850,2024-04-17,Monitor,Electronics,Central,2,259,518,2024,4,April,2024-04,155.4,Medium
110851,2024-07-06,Monitor,Electronics,North,4,245,980,2024,7,July,2024-07,294.0,Medium
110852,2024-09-01,Phone,Electronics,South,5,764,3820,2024,9,September,2024-09,1146.0,Large
110853,2024-11-25,Phone,Electronics,Central,5,798,3990,2024,11,November,2024-11,1197.0,Large
110854,2024-10-01,Laptop,Electronics,East,5,944,4720,2024,10,October,2024-10,1416.0,Large
110855,2023-08-17,Headphones,Accessories,East,2,122,244,2023,8,August,2023-08,73.2,Small
110856,2023-11-13,Keyboard,Accessories,East,3,24,72,2023,11,November,2023-11,21.599999999999998,Small
110857,2024-08-20,Laptop,Electronics,North,2,856,1712,2024,8,August,2024-08,513.6,Large
110858,2024-12-21,Phone,Electronics,South,5,770,3850,2024,12,December,2024-12,1155.0,Large
110859,2024-12-27,Laptop,Electronics,North,1,893,893,2024,12,December,2024-12,267.9,Medium
110860,2024-09-03,Keyboard,Accessories,East,5,107,535,2024,9,September,2024-09,160.5,Medium
110861,2024-07-14,Headphones,Accessories,West,2,134,268,2024,7,July,2024-07,80.39999999999999,Small
110862,2023-07-20,Monitor,Electronics,North,2,261,522,2023,7,July,2023-07,156.6,Medium
110863,2023-09-15,Keyboard,Accessories,South,2,66,132,2023,9,September,2023-09,39.6,Small
110864,2024-04-24,Headphones,Accessories,North,2,98,196,2024,4,April,2024-04,58.8,Small
110865,2023-06-27,Monitor,Electronics,South,5,262,1310,2023,6,June,2023-06,393.0,Large
110866,2023-05-03,Tablet,Electronics,West,2,473,946,2023,5,May,2023-05,283.8,Medium
110867,2023-12-08,Tablet,Electronics,Central,2,497,994,2023,12,December,2023-12,298.2,Medium
110868,2023-06-20,Tablet,Electronics,South,5,454,2270,2023,6,June,2023-06,681.0,Large
110869,2024-10-09,Mouse,Accessories,South,4,76,304,2024,10,October,2024-10,91.2,Medium
110870,2023-02-28,Keyboard,Accessories,East,5,41,205,2023,2,February,2023-02,61.5,Small
110871,2024-12-05,Tablet,Electronics,East,1,450,450,2024,12,December,2024-12,135.0,Medium
110872,2024-04-09,Phone,Electronics,West,3,777,2331,2024,4,April,2024-04,699.3,Large
110873,2023-09-17,Smartwatch,Wearables,North,4,319,1276,2023,9,September,2023-09,382.8,Large
110874,2024-01-08,Keyboard,Accessories,Central,1,115,115,2024,1,January,2024-01,34.5,Small
110875,2023-04-05,Phone,Electronics,Central,5,826,4130,2023,4,April,2023-04,1239.0,Large
110876,2023-05-05,Headphones,Accessories,West,4,70,280,2023,5,May,2023-05,84.0,Small
110877,2023-02-10,Laptop,Electronics,Central,1,927,927,2023,2,February,2023-02,278.09999999999997,Medium
110878,2023-09-11,Laptop,Electronics,North,5,886,4430,2023,9,September,2023-09,1329.0,Large
110879,2023-01-07,Smartwatch,Wearables,East,1,287,287,2023,1,January,2023-01,86.1,Small
110880,2024-04-15,Headphones,Accessories,West,2,78,156,2024,4,April,2024-04,46.8,Small
110881,2024-12-28,Keyboard,Accessories,Central,2,53,106,2024,12,December,2024-12,31.799999999999997,Small
110882,2024-05-25,Keyboard,Accessories,West,3,62,186,2024,5,May,2024-05,55.8,Small
110883,2024-08-03,Phone,Electronics,West,1,809,809,2024,8,August,2024-08,242.7,Medium
110884,2023-03-10,Smartwatch,Wearables,South,5,333,1665,2023,3,March,2023-03,499.5,Large
110885,2023-03-22,Keyboard,Accessories,South,1,72,72,2023,3,March,2023-03,21.599999999999998,Small
110886,2024-06-25,Mouse,Accessories,West,1,37,37,2024,6,June,2024-06,11.1,Small
110887,2024-08-07,Phone,Electronics,South,2,782,1564,2024,8,August,2024-08,469.2,Large
110888,2023-09-19,Smartwatch,Wearables,Central,5,294,1470,2023,9,September,2023-09,441.0,Large
110889,2023-03-30,Laptop,Electronics,West,5,934,4670,2023,3,March,2023-03,1401.0,Large
110890,2023-07-27,Smartwatch,Wearables,South,5,275,1375,2023,7,July,2023-07,412.5,Large
110891,2023-08-01,Smartwatch,Wearables,Central,1,258,258,2023,8,August,2023-08,77.39999999999999,Small
110892,2023-09-23,Tablet,Electronics,East,3,509,1527,2023,9,September,2023-09,458.09999999999997,Large
110894,2023-07-26,Keyboard,Accessories,West,4,112,448,2023,7,July,2023-07,134.4,Medium
110895,2023-11-29,Tablet,Electronics,North,4,549,2196,2023,11,November,2023-11,658.8,Large
